NAME                       GPU_COUNT   GPU_TYPE
max1550-675d844bcf-g8bkk   1           max1550
max1550-675d844bcf-g9n5q   1           max1550
max1550-675d844bcf-gbzgg   1           max1550
max1550-675d844bcf-gc2wz   1           max1550
max1550-675d844bcf-gc7dx   1           max1550
max1550-675d844bcf-gc846   1           max1550
max1550-675d844bcf-gctz2   1           max1550
max1550-675d844bcf-gghrz   1           max1550
max1550-675d844bcf-gh57x   1           max1550
max1550-675d844bcf-gj4p5   1           max1550
max1550-675d844bcf-gjtc6   1           max1550
max1550-675d844bcf-gkdrn   1           max1550
max1550-675d844bcf-gkx79   1           max1550
max1550-675d844bcf-gl8pm   1           max1550
max1550-675d844bcf-gn6m7   1           max1550
max1550-675d844bcf-gpgxg   1           max1550
max1550-675d844bcf-gq6c8   1           max1550
max1550-675d844bcf-gqk8s   1           max1550
max1550-675d844bcf-gswcp   1           max1550
max1550-675d844bcf-gvgxt   1           max1550
max1550-675d844bcf-gvkvx   1           max1550
max1550-675d844bcf-gwc5s   1           max1550
max1550-675d844bcf-gwgm7   1           max1550
max1550-675d844bcf-h24n9   1           max1550
max1550-675d844bcf-h2t56   1           max1550
max1550-675d844bcf-h4jlr   1           max1550
max1550-675d844bcf-h4jpt   1           max1550
max1550-675d844bcf-h5tph   1           max1550
max1550-675d844bcf-h6v5n   1           max1550
max1550-675d844bcf-h7k2x   1           max1550
max1550-675d844bcf-h9bgs   1           max1550
max1550-675d844bcf-hbf2r   1           max1550
max1550-675d844bcf-hc5fc   1           max1550
max1550-675d844bcf-hcdp5   1           max1550
max1550-675d844bcf-hcdpt   1           max1550
max1550-675d844bcf-hdlgh   1           max1550
max1550-675d844bcf-hfpvs   1           max1550
max1550-675d844bcf-hfs7g   1           max1550
max1550-675d844bcf-hh2ph   1           max1550
max1550-675d844bcf-hhcdr   1           max1550
max1550-675d844bcf-hhdfr   1           max1550
max1550-675d844bcf-hjcrz   1           max1550
max1550-675d844bcf-hjsqr   1           max1550
max1550-675d844bcf-hkj2d   1           max1550
max1550-675d844bcf-hlbvr   1           max1550
max1550-675d844bcf-hld2s   1           max1550
max1550-675d844bcf-hmgl8   1           max1550
max1550-675d844bcf-hmqg8   1           max1550
max1550-675d844bcf-hn554   1           max1550
max1550-675d844bcf-hnbnq   1           max1550
max1550-675d844bcf-hnrt7   1           max1550
max1550-675d844bcf-hp4nc   1           max1550
max1550-675d844bcf-hpmwd   1           max1550
max1550-675d844bcf-hpxl9   1           max1550
max1550-675d844bcf-hq9zx   1           max1550
max1550-675d844bcf-hrh8p   1           max1550
max1550-675d844bcf-hsfmc   1           max1550
max1550-675d844bcf-hv8xj   1           max1550
