NAME                  GPU_COUNT   GPU_TYPE
t4-697569bdd6-cxfjb   1           t4
t4-697569bdd6-cxkgp   1           t4
t4-697569bdd6-cz4m9   1           t4
t4-697569bdd6-d4wxr   1           t4
t4-697569bdd6-d6xtp   1           t4
t4-697569bdd6-d789g   1           t4
t4-697569bdd6-d9rz7   1           t4
t4-697569bdd6-d9x8t   1           t4
t4-697569bdd6-dcn5c   1           t4
t4-697569bdd6-dcnk4   1           t4
t4-697569bdd6-dd4h6   1           t4
t4-697569bdd6-dd569   1           t4
t4-697569bdd6-df822   1           t4
t4-697569bdd6-df8ss   1           t4
t4-697569bdd6-dfmxf   1           t4
t4-697569bdd6-dfprk   1           t4
t4-697569bdd6-dgm87   1           t4
t4-697569bdd6-djjxz   1           t4
t4-697569bdd6-djnvh   1           t4
t4-697569bdd6-dl8w9   1           t4
t4-697569bdd6-dldzz   1           t4
t4-697569bdd6-dmr4q   1           t4
t4-697569bdd6-dms24   1           t4
t4-697569bdd6-dph64   1           t4
t4-697569bdd6-dppr4   1           t4
t4-697569bdd6-dqq2x   1           t4
t4-697569bdd6-dr6gw   1           t4
t4-697569bdd6-drl5b   1           t4
t4-697569bdd6-drwgj   1           t4
t4-697569bdd6-dtvwd   1           t4
t4-697569bdd6-dwjxk   1           t4
t4-697569bdd6-dxzbq   1           t4
t4-697569bdd6-dzft8   1           t4
t4-697569bdd6-f2mdc   1           t4
t4-697569bdd6-f2rbh   1           t4
t4-697569bdd6-f2sdw   1           t4
t4-697569bdd6-f4gxv   1           t4
t4-697569bdd6-f5jtm   1           t4
t4-697569bdd6-f69r5   1           t4
t4-697569bdd6-f6wjq   1           t4
t4-697569bdd6-f72kh   1           t4
t4-697569bdd6-f7q9d   1           t4
t4-697569bdd6-f7tft   1           t4
t4-697569bdd6-f9qrb   1           t4
t4-697569bdd6-fbbnh   1           t4
t4-697569bdd6-fc6ns   1           t4
t4-697569bdd6-fd4cr   1           t4
t4-697569bdd6-ff5f2   1           t4
t4-697569bdd6-ff8r7   1           t4
t4-697569bdd6-fg9xv   1           t4
t4-697569bdd6-fgs42   1           t4
t4-697569bdd6-fgv9n   1           t4
t4-697569bdd6-fhbt5   1           t4
t4-697569bdd6-fhrsj   1           t4
t4-697569bdd6-fjf5k   1           t4
t4-697569bdd6-fjnqt   1           t4
t4-697569bdd6-fk7nj   1           t4
t4-697569bdd6-fk7ss   1           t4
t4-697569bdd6-fkfxq   1           t4
t4-697569bdd6-fksjt   1           t4
t4-697569bdd6-flvsn   1           t4
t4-697569bdd6-fm9pn   1           t4
t4-697569bdd6-fmfpp   1           t4
t4-697569bdd6-fnfcc   1           t4
