NAME                  GPU_COUNT   GPU_TYPE
l4-69ddf84dbb-9mh6q   1           l4
l4-69ddf84dbb-9nndm   1           l4
l4-69ddf84dbb-9pwqv   1           l4
l4-69ddf84dbb-9qsdl   1           l4
l4-69ddf84dbb-9r992   1           l4
l4-69ddf84dbb-9sbj9   1           l4
l4-69ddf84dbb-9wnp9   1           l4
l4-69ddf84dbb-9xv42   1           l4
l4-69ddf84dbb-9zc5v   1           l4
l4-69ddf84dbb-9ztr2   1           l4
l4-69ddf84dbb-b2j8k   1           l4
l4-69ddf84dbb-b427v   1           l4
l4-69ddf84dbb-bcxhg   1           l4
l4-69ddf84dbb-bdlwk   1           l4
l4-69ddf84dbb-bfkrc   1           l4
l4-69ddf84dbb-bfzz8   1           l4
l4-69ddf84dbb-bjtvk   1           l4
l4-69ddf84dbb-bk55v   1           l4
l4-69ddf84dbb-bk5v6   1           l4
l4-69ddf84dbb-bkpfp   1           l4
l4-69ddf84dbb-bll2r   1           l4
l4-69ddf84dbb-bnccl   1           l4
l4-69ddf84dbb-bnsqr   1           l4
l4-69ddf84dbb-bp4z6   1           l4
l4-69ddf84dbb-bq4pf   1           l4
l4-69ddf84dbb-bstnd   1           l4
l4-69ddf84dbb-bt9ks   1           l4
l4-69ddf84dbb-btch8   1           l4
l4-69ddf84dbb-btgnt   1           l4
l4-69ddf84dbb-bv8vm   1           l4
l4-69ddf84dbb-bw9wm   1           l4
l4-69ddf84dbb-bx8vb   1           l4
l4-69ddf84dbb-bzb5w   1           l4
l4-69ddf84dbb-bzkpt   1           l4
l4-69ddf84dbb-c2ggl   1           l4
l4-69ddf84dbb-c2l47   1           l4
l4-69ddf84dbb-c4k6n   1           l4
l4-69ddf84dbb-c4s89   1           l4
l4-69ddf84dbb-c65bf   1           l4
l4-69ddf84dbb-c7xbx   1           l4
l4-69ddf84dbb-cbdwq   1           l4
l4-69ddf84dbb-cbmpb   1           l4
l4-69ddf84dbb-cbv4c   1           l4
l4-69ddf84dbb-cdhs4   1           l4
l4-69ddf84dbb-cf5w7   1           l4
l4-69ddf84dbb-cfsg8   1           l4
l4-69ddf84dbb-cfvzr   1           l4
l4-69ddf84dbb-cgzz4   1           l4
l4-69ddf84dbb-chmq9   1           l4
l4-69ddf84dbb-ckp44   1           l4
l4-69ddf84dbb-cld4b   1           l4
l4-69ddf84dbb-clnk2   1           l4
l4-69ddf84dbb-clrbl   1           l4
l4-69ddf84dbb-cmthf   1           l4
l4-69ddf84dbb-cnhxx   1           l4
l4-69ddf84dbb-cnvzc   1           l4
l4-69ddf84dbb-cp6ps   1           l4
l4-69ddf84dbb-cpwt4   1           l4
l4-69ddf84dbb-cq959   1           l4
l4-69ddf84dbb-cqqt7   1           l4
l4-69ddf84dbb-cxf8q   1           l4
l4-69ddf84dbb-czr6d   1           l4
l4-69ddf84dbb-d44k7   1           l4
l4-69ddf84dbb-d4wkp   1           l4
l4-69ddf84dbb-d5zmt   1           l4
l4-69ddf84dbb-d64t6   1           l4
l4-69ddf84dbb-d67jw   1           l4
l4-69ddf84dbb-d7drv   1           l4
l4-69ddf84dbb-d7skb   1           l4
